MLD,pMLD,activity
9.325,0.085550459,0.067080745
9.5,0.087155963,0.042830035
9.4375,0.086582569,0.039914278
9.35,0.085779817,0.049137854
9.35,0.085779817,0.040541745
9.3375,0.085665138,0.050809353
9.9875,0.09162844,0.047329337
10.1,0.09266055,0.053116337
10.1375,0.093004587,0.050284799
10.0875,0.092545872,0.021005785
9.9375,0.091169725,0.031372549
9.6,0.088073394,0.063514719
9.3,0.085321101,0.081658068
9.6,0.088073394,0.093858324
9.5875,0.087958716,0.144256293
8.4,0.07706422,0.150274948
7.25,0.066513761,0.14929552
7.8125,0.071674312,0.239915074
7.7375,0.070986239,0.207598372
7.775,0.071330275,0.260116644
6.875,0.063073394,0.33291059
5.175,0.047477064,0.389785423
5.1125,0.04690367,0.360952205
5.375,0.049311927,0.316185927
5.9875,0.054931193,0.314293598
6.4125,0.058830275,0.2488957
8.25,0.075688073,0.196262518
7.6125,0.06983945,0.217437722
8.2,0.075229358,0.141210886
8.6,0.078899083,0.167698471
8.1375,0.074655963,0.224561081
8.5875,0.078784404,0.211540209
9.15,0.083944954,0.163817795
9.175,0.084174312,0.109008676
9.65,0.08853211,0.100662495
10.3625,0.095068807,0.052892253
9.775,0.089678899,0.048572766
9.8875,0.090711009,0.048883865
9.775,0.089678899,0.08020843
10.7375,0.098509174,0.019956655
9.525,0.087385321,0.050573658
