MLD,activity
473,0.290026563631973
470,0.366193548387097
475,0.20700075547721
512,0.2578125
469,0.280537252914344
483,0.125309559187717
575,0.183055198973042
601,0.0540082344393316
653,0.137790252615463
645,0.052669726987195
671,0.108228317272053
801,0.0688915375446961
809,0.0912154031287605
758,0.0716332378223496
665,0.0265613783201723
632,0.0596026490066225
622,0.122026093630084
572,0.113127797115863
630,0.108898085876875
674,0.079136690647482
691,0.0371189773844641
740,0.0829516539440204
757,0.0588681152097019
780,0.0125153374233129
794,0.094930160372478
757,0.072172619047619
804,0.0130325814536341
800,0.0272091215340762
852,0.0558530986993114
824,0
843,0.0568672251840569
849,0.0129449838187702
843,0.0366995697291825
849,0.0284276729559748
847,0.0149065184436584
841,0.0148802017654477
827,0
829,0.0133196721311475
844,0.027798837503159
838,0.0152652652652653
833,0.0161168471417779
845,0
843,0.0278481012658228
851,0
847,0
841,0.0252247752247752
837,0
835,0.0392947103274559
842,0.0702349869451697
850,0.208719619143072
845,0.189773844641101
838,0.296083811424295
489,0.331066310420209
522,0.323327397608751
439,0.422538794199949
253,0.33767172812726
357,0.496212121212121
363,0.322880080280983
365,0.367599569429494
370,0.350308641975309
453,0.217834078489816
562,0.237219367054368
657,0.293991989319092
655,0.188716432618872
722,0.155347384855582
845,0.206448257930317
852,0.139929149797571
814,0.17045170950836
792,0.104418662058751
813,0.128465346534653
826,0.172371934935664
969,0.0572687224669604
965,0.0479318734793187
965,0.083208769307424
969,0.0459713297083539
975,0.0446276982779529
976,0.0387920451755463
980,0.0523038605230386
953,0.0873907615480649
978,0.11658861227508
970,0.0272026961964372
1003,0.0443022397243416
1004,0.0332112332112332
1004,0.0801749271137026
993,0.108037825059102
992,0.0609088746133714
943,0.064157196969697
982,0.0410218619503807
890,0.0924657534246575
858,0.0803351404632824
917,0.0819509779648428
919,0.054876527812422
920,0.178527151004215
911,0.18280086476099
868,0.171572327044025
844,0.182615424297137
763,0.118556701030928
546,0.0870552611657835
516,0.171399334868253
484,0.162784996322628
442,0.236163285750063
452,0.241320293398533
476,0.227543483440553
531,0.155801365027065
564,0.190151515151515
571,0.238467171100805
626,0.185106882781301
593,0.166110581506196
537,0.195602729340409
583,0.170879922216821
597,0.137
649,0.153148738054398
689,0.110363068045203
